fechacreacion;numeroincidente;duraciondias;idservicio;idtipodeservicio;identorno;idprioridad;idestado
2021-01-05;INC002000042407;10.6178;175;1;0;4;9
2021-01-05;INC002000042408;14.6174;175;1;0;4;9
2021-01-05;INC002000042409;14.617;175;1;0;4;9
2021-01-05;INC002000042410;10.6143;39;1;2;1;9
2021-01-05;INC002000042411;16.6038;25;2;0;1;10
2021-01-05;INC002000042412;9.57904;172;1;2;4;9
2021-01-05;INC002000042413;34.5778;63;1;0;1;10
2021-01-05;INC002000042414;7.57323;47;1;2;4;9
2021-01-05;INC002000042415;9.54748;29;1;2;2;9
2021-01-05;INC002000042416;8.49787;47;1;2;4;9
2021-01-05;INC002000042417;9.49719;103;2;0;1;10
2021-01-05;INC002000042418;8.47992;175;2;0;4;10
2021-01-05;INC002000042419;9.47767;172;1;2;4;9
2021-01-05;INC002000042420;41.4766;162;2;2;4;10
2021-01-05;INC002000042421;7.47169;175;2;0;4;10
2021-01-05;INC002000042422;45.4569;53;2;2;1;10
2021-01-05;INC002000042423;7.44552;175;2;0;1;10
2021-01-05;INC002000042424;9.43878;129;1;0;1;9
2021-01-05;INC002000042425;14.4385;165;1;2;4;9
2021-01-05;INC002000042426;9.4304;129;1;0;1;10
2021-01-05;INC002000042427;9.42815;68;1;0;4;9
2021-01-05;INC002000042428;9.42263;47;2;2;1;10
2021-01-05;INC002000042429;9.4223;129;1;0;1;9
2021-01-05;INC002000042431;20.4132;168;1;0;4;10
2021-01-05;INC002000042432;14.2118;129;1;0;4;9
2021-01-05;INC002000042433;9.19274;108;2;0;1;10
2021-01-05;INC002000042434;14.1445;47;2;2;4;10
2021-01-05;INC002000042435;10.1275;60;1;0;4;9
2021-01-06;INC002000042436;8.11884;175;1;0;1;9
2021-01-06;INC002000042437;8.77596;146;2;0;1;10
2021-01-06;INC002000042438;7.75942;72;2;2;4;9
2021-01-06;INC002000042439;14.7079;151;2;2;4;10
2021-01-06;INC002000042440;7.58894;108;2;0;4;9
2021-01-06;INC002000042441;7.52383;165;2;2;4;10
2021-01-06;INC002000042442;23.4878;168;1;0;4;10
2021-01-06;INC002000042443;15.4767;157;2;0;1;10
2021-01-06;INC002000042444;7.47334;47;2;2;4;10
2021-01-06;INC002000042445;19.4729;175;2;0;4;10
2021-01-06;INC002000042446;8.43778;146;1;0;4;9
2021-01-06;INC002000042447;8.32843;108;2;0;4;10
2021-01-06;INC002000042448;8.27105;62;1;2;1;9
2021-01-06;INC002000042449;16.2522;47;1;2;1;10
2021-01-06;INC002000042450;7.2516;108;2;0;4;9
2021-01-06;INC002000042451;8.24683;47;2;2;1;10
2021-01-06;INC002000042452;7.23921;108;2;0;4;10
2021-01-06;INC002000042453;8.23119;103;1;0;4;10
2021-01-06;INC002000042454;19.2005;159;1;0;4;9
2021-01-07;INC002000042455;7.86769;72;2;2;4;10
2021-01-07;INC002000042456;8.70326;101;1;0;4;9
2021-01-07;INC002000042457;7.68887;172;2;0;1;10
2021-01-07;INC002000042458;7.68535;115;2;0;4;10
2021-01-07;INC002000042459;7.67211;29;1;2;4;9
2021-01-07;INC002000042460;7.6691;29;1;1;4;11
2021-01-07;INC002000042461;19.6547;129;2;2;1;10
2021-01-07;INC002000042462;7.64072;56;2;2;4;10
2021-01-07;INC002000042463;11.6372;129;2;2;1;10
2021-01-07;INC002000042464;7.63176;63;1;0;1;9
2021-01-07;INC002000042465;11.6287;129;1;0;4;10
2021-01-07;INC002000042466;8.60955;29;1;2;4;9
2021-01-07;INC002000042467;7.60767;164;1;0;1;9
2021-01-07;INC002000042468;20.5845;53;2;2;4;10
2021-01-07;INC002000042469;7.57859;129;1;0;4;10
2021-01-07;INC002000042470;11.5623;15;1;2;1;9
2021-01-07;INC002000042471;18.5609;175;1;0;2;9
2021-01-07;INC002000042472;15.5579;25;1;0;4;9
2021-01-07;INC002000042473;8.54735;115;1;0;1;9
2021-01-07;INC002000042474;7.54242;80;1;0;1;10
2021-01-07;INC002000042475;30.5169;129;2;2;1;10
2021-01-07;INC002000042476;29.4902;175;1;0;4;9
2021-01-07;INC002000042477;11.4877;77;2;0;1;10
2021-01-07;INC002000042478;7.48293;41;2;2;1;10
2021-01-07;INC002000042479;12.4687;47;2;2;1;10
2021-01-07;INC002000042480;7.46766;129;1;0;4;9
2021-01-07;INC002000042482;8.42964;175;2;0;1;10
2021-01-07;INC002000042483;9.4275;129;1;0;2;9
2021-01-07;INC002000042484;7.42394;129;1;0;2;9
2021-01-07;INC002000042485;7.41578;175;2;0;4;10
2021-01-07;INC002000042486;19.4105;129;1;0;4;9
2021-01-07;INC002000042487;8.12977;109;2;0;1;10
2021-01-08;INC002000042488;7.728;129;2;2;1;10
2021-01-08;INC002000042489;14.7242;109;2;0;4;10
2021-01-08;INC002000042490;24.6712;47;1;2;1;10
2021-01-08;INC002000042491;10.6705;129;1;0;4;9
2021-01-08;INC002000042492;10.6571;82;2;0;4;10
2021-01-08;INC002000042493;19.6506;47;1;2;4;9
2021-01-08;INC002000042494;10.6493;72;1;2;2;9
2021-01-08;INC002000042495;38.6431;53;2;2;4;10
2021-01-08;INC002000042496;52.6414;47;2;2;4;10
2021-01-08;INC002000042497;10.6388;47;2;2;4;10
2021-01-08;INC002000042499;7.63317;25;2;0;4;10
2021-01-08;INC002000042500;7.63274;47;2;2;1;10
2021-01-05;INC002000042501;8.1256;175;1;0;1;9
2021-01-06;INC002000042502;28.9668;115;2;0;1;10
2021-01-06;INC002000042503;7.8484;72;2;2;1;10
2021-01-06;INC002000042504;8.84259;72;2;2;1;10
2021-01-06;INC002000042505;8.64086;115;2;0;1;10
2021-01-06;INC002000042506;7.63822;151;1;2;4;9
2021-01-06;INC002000042507;7.477;151;2;2;4;9
2021-01-06;INC002000042508;12.4572;108;2;0;4;10
2021-01-06;INC002000042509;7.4466;175;2;0;4;10
2021-01-06;INC002000042510;7.42749;115;2;0;1;10
2021-01-06;INC002000042511;8.42249;146;2;0;1;10
2021-01-06;INC002000042512;8.41404;175;1;0;4;9
2021-01-06;INC002000042513;9.41093;68;1;0;4;9
2021-01-06;INC002000042514;9.40833;25;1;0;4;10
2021-01-06;INC002000042515;8.40727;175;2;0;2;10
2021-01-06;INC002000042516;8.40579;47;2;2;1;10
2021-01-06;INC002000042517;13.33;146;1;0;4;9
2021-01-06;INC002000042518;8.26646;25;2;0;1;10
2021-01-06;INC002000042519;8.25634;108;2;0;4;10
2021-01-06;INC002000042520;12.1884;175;1;0;4;9
2021-01-06;INC002000042521;8.15835;72;1;2;4;9
2021-01-07;INC002000042522;8.09546;72;1;2;4;9
2021-01-07;INC002000042523;13.0858;115;2;0;1;10
2021-01-07;INC002000042524;8.03966;5;2;0;1;10
2021-01-07;INC002000042525;7.78855;129;1;0;4;9
2021-01-07;INC002000042526;12.7846;175;1;0;2;9
2021-01-07;INC002000042527;11.7836;27;1;0;4;9
2021-01-07;INC002000042528;8.76913;14;1;0;4;9
2021-01-07;INC002000042529;9.7611;151;1;2;2;9
2021-01-07;INC002000042530;7.75297;41;2;2;4;10
2021-01-07;INC002000042531;7.75207;29;1;2;1;9
2021-01-07;INC002000042532;8.74265;172;1;2;4;9
2021-01-07;INC002000042533;7.74148;146;1;0;4;9
2021-01-07;INC002000042535;13.7379;168;1;0;4;10
2021-01-07;INC002000042536;11.7371;157;1;0;4;9
2021-01-07;INC002000042537;27.7363;129;1;0;4;10
2021-01-07;INC002000042538;7.7342;89;1;0;4;9
2021-01-07;INC002000042539;13.7281;103;2;0;1;10
2021-01-07;INC002000042540;53.7217;162;1;2;4;10
2021-01-07;INC002000042541;12.7213;175;2;2;1;10
2021-01-07;INC002000042542;7.71874;26;1;0;4;9
2021-01-07;INC002000042543;7.69196;129;2;2;1;10
2021-01-07;INC002000042544;7.46399;170;1;0;1;9
2021-01-07;INC002000042546;11.4306;68;1;0;4;9
2021-01-07;INC002000042547;7.42051;129;1;0;1;9
2021-01-07;INC002000042548;11.4202;47;2;2;1;10
2021-01-07;INC002000042549;15.4135;68;1;0;4;9
2021-01-07;INC002000042550;8.40807;53;1;2;4;9
2021-01-07;INC002000042551;12.3934;129;1;0;4;9
2021-01-07;INC002000042552;12.3928;39;1;2;4;9
2021-01-07;INC002000042553;36.3922;47;2;2;4;10
2021-01-07;INC002000042554;11.3861;165;2;2;1;10
2021-01-07;INC002000042555;7.37821;175;1;0;1;9
2021-01-07;INC002000042556;8.37069;129;2;2;1;10
2021-01-07;INC002000042557;8.36012;101;2;0;1;10
2021-01-07;INC002000042558;7.34372;80;1;0;1;10
2021-01-07;INC002000042559;7.32951;175;2;0;4;10
2021-01-07;INC002000042560;11.3084;175;2;0;4;10
2021-01-07;INC002000042561;8.30206;175;1;0;2;9
2021-01-07;INC002000042562;12.2948;47;2;2;1;10
2021-01-07;INC002000042563;7.28323;41;2;2;1;10
2021-01-07;INC002000042564;153.314;47;2;2;1;10
2021-01-07;INC002000042565;8.21442;101;1;0;1;9
2021-01-07;INC002000042566;13.1482;47;2;2;1;10
2021-01-07;INC002000042567;11.1394;175;1;0;4;9
2021-01-08;INC002000042568;13.0748;146;1;0;4;9
2021-01-08;INC002000042569;7.89948;72;2;2;4;10
2021-01-08;INC002000042570;7.84221;72;2;2;4;10
2021-01-08;INC002000042571;10.7894;129;1;0;4;9
2021-01-08;INC002000042572;10.7764;14;1;0;4;9
2021-01-08;INC002000042573;19.7622;175;2;0;4;9
2021-01-08;INC002000042575;7.73685;129;1;0;4;9
2021-01-08;INC002000042576;7.73076;72;1;2;1;9
2021-01-08;INC002000042577;7.72361;91;1;0;4;9
2021-01-08;INC002000042578;38.7235;162;2;2;4;10
2021-01-08;INC002000042579;26.7228;60;2;0;4;10
2021-01-08;INC002000042580;7.71395;129;2;2;1;10
2021-01-08;INC002000042581;26.7086;129;1;0;4;10
2021-01-08;INC002000042582;7.69972;25;2;0;1;10
2021-01-08;INC002000042583;7.69522;165;2;2;1;10
2021-01-08;INC002000042584;7.68929;41;2;2;1;10
2021-01-08;INC002000042585;18.6832;41;2;2;4;10
2021-01-08;INC002000042586;17.6528;25;2;0;4;10
2021-01-08;INC002000042587;7.63043;129;1;0;1;9
2021-01-08;INC002000042588;19.6272;47;2;2;1;10
2021-01-08;INC002000042589;13.6256;129;1;0;1;10
2021-01-08;INC002000042590;13.6252;129;1;0;1;10
2021-01-08;INC002000042591;7.62458;129;1;0;1;9
2021-01-08;INC002000042592;10.6166;39;2;2;1;10
2021-01-08;INC002000042593;20.6052;59;1;0;4;10
2021-01-08;INC002000042594;19.6007;72;1;2;4;10
2021-01-08;INC002000042595;10.5755;63;2;0;4;10
2021-01-08;INC002000042596;17.5702;47;2;2;1;10
2021-01-08;INC002000042597;7.57001;47;2;2;4;10
2021-01-08;INC002000042598;24.5625;154;1;0;2;9
2021-01-08;INC002000042599;13.5578;25;2;0;4;10
2021-01-08;INC002000042600;16.5411;135;1;0;4;9
2021-01-08;INC002000042601;13.6293;129;1;0;1;10
2021-01-08;INC002000042602;13.6288;129;1;0;1;10
2021-01-08;INC002000042603;13.6281;129;1;0;1;10
2021-01-08;INC002000042604;13.6275;129;1;0;1;10
2021-01-08;INC002000042605;13.6269;129;1;0;1;10
2021-01-08;INC002000042606;10.6262;175;2;0;4;10
2021-01-08;INC002000042607;13.6262;129;1;0;1;10
2021-01-08;INC002000042608;10.55;47;1;2;4;9
2021-01-08;INC002000042609;13.5462;151;1;2;1;9
2021-01-08;INC002000042610;10.5388;129;2;2;3;10
2021-01-08;INC002000042611;12.5363;89;1;0;4;9
2021-01-08;INC002000042612;11.5357;175;1;0;1;9
2021-01-08;INC002000042613;10.5338;41;1;1;4;11
2021-01-08;INC002000042614;11.5296;172;1;1;4;11
2021-01-08;INC002000042615;7.52435;72;2;2;4;10
2021-01-08;INC002000042616;11.5219;41;2;2;1;10
2021-01-08;INC002000042617;7.51725;175;2;0;1;9
2021-01-08;INC002000042618;7.50061;129;2;2;1;10
2021-01-08;INC002000042619;12.4983;47;1;2;4;9
2021-01-08;INC002000042620;10.4913;39;1;2;1;9
2021-01-08;INC002000042621;13.4906;15;1;2;1;9
2021-01-08;INC002000042622;33.4634;175;1;0;4;10
2021-01-08;INC002000042623;14.462;15;1;2;4;10
2021-01-08;INC002000042624;7.46117;90;2;2;1;10
2021-01-08;INC002000042625;13.4578;129;2;2;4;10
2021-01-08;INC002000042626;7.45534;108;2;0;1;10
2021-01-08;INC002000042627;10.4522;47;2;2;4;10
2021-01-08;INC002000042628;20.4363;43;2;2;1;10
2021-01-08;INC002000042629;13.4003;15;1;2;1;9
2021-01-08;INC002000042630;7.38564;41;1;2;4;9
2021-01-08;INC002000042631;8.38153;108;2;0;1;10
2021-01-08;INC002000042632;10.3709;103;2;0;1;10
2021-01-08;INC002000042633;17.3678;129;2;2;1;10
2021-01-08;INC002000042634;13.3595;47;2;2;1;10
2021-01-08;INC002000042635;11.2482;3;1;0;4;9
2021-01-08;INC002000042636;25.2079;154;1;0;4;10
2021-01-08;INC002000042637;10.1405;68;2;2;1;10
2021-01-09;INC002000042638;7.76012;115;2;0;1;10
2021-01-09;INC002000042639;11.7582;115;2;0;1;10
2021-01-09;INC002000042640;2.39429;72;2;2;4;10
2021-01-09;INC002000042641;11.6995;72;2;2;4;10
2021-01-09;INC002000042642;9.65238;159;2;0;1;10
2021-01-10;INC002000042643;9.79876;18;2;2;4;10
2021-01-10;INC002000042644;8.36774;63;2;0;4;10
2021-01-11;INC002000042645;7.95866;151;1;2;2;9
2021-01-11;INC002000042646;7.90172;165;2;2;1;10
2021-01-11;INC002000042647;7.86017;108;2;0;4;10
2021-01-11;INC002000042648;22.8507;108;2;0;1;10
2021-01-11;INC002000042649;7.81384;135;1;0;4;9
2021-01-11;INC002000042650;9.80273;115;2;0;4;10
2021-01-11;INC002000042651;7.77295;72;1;2;4;9
2021-01-11;INC002000042652;14.7676;43;1;0;4;10
2021-01-11;INC002000042653;22.7601;172;2;0;4;10
2021-01-11;INC002000042654;10.7548;43;1;0;4;9
2021-01-11;INC002000042655;10.7477;129;1;0;4;9
2021-01-11;INC002000042656;9.7347;77;2;0;4;10
2021-01-11;INC002000042657;7.73329;29;1;2;4;9
2021-01-11;INC002000042658;7.72478;47;1;1;4;11
2021-01-11;INC002000042659;15.7228;47;1;2;1;10
2021-01-11;INC002000042660;7.72107;168;1;0;1;10
2021-01-11;INC002000042661;7.71949;47;1;1;4;11
2021-01-11;INC002000042662;7.7144;115;2;0;1;10
2021-01-11;INC002000042663;8.71172;148;2;2;2;10
2021-01-11;INC002000042664;8.7088;129;2;2;1;10
2021-01-11;INC002000042665;8.7044;72;2;2;1;10
2021-01-11;INC002000042666;10.6977;115;2;0;4;10
2021-01-11;INC002000042667;10.6942;109;2;0;1;10
2021-01-11;INC002000042668;8.67471;175;1;0;1;9
2021-01-11;INC002000042669;7.61441;68;2;2;4;10
2021-01-11;INC002000042670;8.61395;63;2;0;1;10
2021-01-11;INC002000042671;121.653;148;1;2;2;9
2021-01-11;INC002000042672;8.60197;15;1;1;1;11
2021-01-11;INC002000042673;10.5905;129;1;0;4;10
2021-01-11;INC002000042674;43.584;68;2;2;4;10
2021-01-11;INC002000042675;14.5367;129;2;2;4;10
2021-01-11;INC002000042676;7.53351;172;1;2;4;9
2021-01-11;INC002000042677;28.5267;170;1;0;2;9
2021-01-11;INC002000042678;10.5149;77;2;0;1;10
2021-01-11;INC002000042679;7.51315;72;1;2;4;9
2021-01-11;INC002000042680;7.50869;129;2;2;4;10
2021-01-11;INC002000042681;8.50763;157;1;0;4;9
2021-01-11;INC002000042682;8.44174;172;1;2;4;9
2021-01-11;INC002000042683;9.43974;129;1;0;4;9
2021-01-11;INC002000042684;10.4357;72;1;1;4;11
2021-01-11;INC002000042685;86.4678;47;2;1;4;9
2021-01-11;INC002000042686;8.4244;109;2;0;1;10
2021-01-11;INC002000042687;10.4203;25;1;0;4;9
2021-01-11;INC002000042688;8.40273;59;1;0;1;9
2021-01-11;INC002000042689;9.39987;129;2;2;4;10
2021-01-11;INC002000042690;9.39441;25;2;0;1;10
2021-01-11;INC002000042691;9.38285;25;1;0;4;9
2021-01-11;INC002000042692;7.37648;25;2;0;1;10
2021-01-11;INC002000042693;8.37351;115;2;0;1;10
2021-01-11;INC002000042694;9.37067;151;1;2;4;9
2021-01-11;INC002000042695;58.3706;129;2;2;4;10
2021-01-11;INC002000042696;10.3662;56;2;2;4;10
2021-01-11;INC002000042697;15.3519;129;1;0;4;9
2021-01-11;INC002000042698;8.34815;129;2;2;1;10
2021-01-11;INC002000042700;10.3382;15;1;2;4;9
2021-01-08;INC002000042701;7.53687;31;2;0;1;10
2021-01-08;INC002000042702;10.4578;80;1;0;4;9
2021-01-08;INC002000042703;10.4383;68;1;0;1;9
2021-01-08;INC002000042704;11.4312;47;1;2;1;10
2021-01-08;INC002000042705;7.41613;80;1;0;1;9
2021-01-09;INC002000042706;8.04747;72;2;2;4;9
2021-01-09;INC002000042707;7.56497;165;2;2;4;10
2021-01-09;INC002000042708;7.42797;108;2;0;1;10
2021-01-09;INC002000042709;19.4174;108;2;0;4;10
2021-01-09;INC002000042710;7.35174;115;2;0;4;10
2021-01-09;INC002000042711;7.32993;115;2;0;4;10
2021-01-09;INC002000042712;30.2894;63;2;0;4;10
2021-01-11;INC002000042713;7.97411;108;2;0;4;10
2021-01-11;INC002000042714;10.8661;108;1;0;4;9
2021-01-11;INC002000042715;7.75647;68;2;2;1;10
2021-01-11;INC002000042716;8.75469;172;1;2;4;9
2021-01-11;INC002000042717;7.74253;60;2;0;1;10
2021-01-11;INC002000042718;8.73569;80;1;0;4;9
2021-01-11;INC002000042719;10.7354;129;1;0;4;10
2021-01-11;INC002000042720;7.73517;175;2;0;2;10
2021-01-11;INC002000042721;15.7348;29;1;2;4;10
2021-01-11;INC002000042722;14.7288;129;1;0;4;9
2021-01-11;INC002000042723;10.7211;129;1;0;4;9
2021-01-11;INC002000042724;7.71772;129;1;0;4;10
2021-01-11;INC002000042725;17.7114;115;1;0;1;9
2021-01-11;INC002000042726;7.71131;41;1;2;4;9
2021-01-11;INC002000042727;10.7099;129;1;0;4;9
2021-01-11;INC002000042728;14.7044;154;1;0;4;10
2021-01-11;INC002000042729;18.6991;42;2;0;4;10
2021-01-11;INC002000042730;8.69475;14;2;0;1;10
2021-01-11;INC002000042731;8.6917;15;1;2;1;9
2021-01-11;INC002000042732;35.6871;47;2;2;4;10
2021-01-11;INC002000042733;9.6854;47;2;2;2;10
2021-01-11;INC002000042734;7.67759;175;2;0;2;10
2021-01-11;INC002000042735;7.6755;108;1;0;4;9
2021-01-11;INC002000042736;7.67329;129;2;2;1;10
2021-01-11;INC002000042737;10.6716;25;2;0;2;10
2021-01-11;INC002000042738;10.6651;8;1;2;4;9
2021-01-11;INC002000042739;8.66314;60;1;0;4;9
2021-01-11;INC002000042740;10.6612;175;1;0;4;9
2021-01-11;INC002000042741;7.66042;15;1;2;4;9
2021-01-11;INC002000042742;10.6528;157;1;0;4;9
2021-01-11;INC002000042743;9.6487;60;1;0;4;9
2021-01-11;INC002000042744;7.63851;15;2;1;1;11
2021-01-11;INC002000042745;7.63532;27;1;0;4;9
2021-01-11;INC002000042746;16.6352;72;1;2;4;10
2021-01-11;INC002000042747;7.63177;47;2;2;1;10
2021-01-11;INC002000042748;10.6317;129;1;0;4;9
2021-01-11;INC002000042749;16.6281;47;1;2;4;9
2021-01-11;INC002000042750;7.62813;72;1;2;4;9
2021-01-11;INC002000042751;7.62443;162;2;1;1;11
2021-01-11;INC002000042752;35.6159;47;1;2;1;10
2021-01-11;INC002000042753;15.598;47;2;2;1;10
2021-01-11;INC002000042754;213.634;68;2;2;4;10
2021-01-11;INC002000042755;25.5892;47;2;2;1;10
2021-01-11;INC002000042756;15.583;135;1;0;4;9
2021-01-11;INC002000042757;8.57501;15;1;1;1;11
2021-01-11;INC002000042758;17.5746;172;2;0;4;10
2021-01-11;INC002000042759;25.569;168;1;0;1;10
2021-01-11;INC002000042760;29.5652;175;1;0;2;9
2021-01-11;INC002000042761;15.5582;59;1;0;4;10
2021-01-11;INC002000042762;9.55052;47;2;2;1;10
2021-01-11;INC002000042763;8.50064;14;1;0;4;9
2021-01-11;INC002000042765;8.49273;129;1;0;4;9
2021-01-11;INC002000042766;10.4869;5;2;0;4;10
2021-01-11;INC002000042767;44.485;25;1;0;4;10
2021-01-11;INC002000042768;133.506;62;1;2;4;10
2021-01-11;INC002000042769;7.46396;39;2;2;4;10
2021-01-11;INC002000042770;7.45905;41;1;2;4;9
2021-01-11;INC002000042771;7.45877;101;1;0;4;9
2021-01-11;INC002000042772;8.45086;110;2;0;4;9
2021-01-11;INC002000042773;86.4914;47;2;1;4;9
2021-01-11;INC002000042774;7.44855;164;1;0;1;9
2021-01-11;INC002000042775;7.43917;29;1;1;4;11
2021-01-11;INC002000042776;8.43566;151;1;2;1;9
2021-01-11;INC002000042777;39.4256;63;1;0;4;9
2021-01-11;INC002000042778;86.4618;47;2;1;4;9
2021-01-11;INC002000042779;8.41443;29;1;2;1;9
2021-01-11;INC002000042780;8.41255;25;2;0;1;10
2021-01-11;INC002000042781;8.39505;108;1;0;4;9
2021-01-11;INC002000042782;91.433;162;2;2;4;10
2021-01-11;INC002000042783;192.432;129;1;2;4;10
2021-01-11;INC002000042784;21.3828;129;1;0;4;9
2021-01-11;INC002000042785;8.38098;175;1;0;1;9
2021-01-11;INC002000042786;8.18692;175;2;0;1;10
2021-01-11;INC002000042787;14.1863;59;1;0;4;9
2021-01-12;INC002000042788;8.96913;175;1;0;4;9
2021-01-12;INC002000042789;10.9456;47;1;2;4;9
2021-01-12;INC002000042790;7.8919;115;2;0;4;10
2021-01-12;INC002000042791;7.82328;47;1;2;4;11
2021-01-12;INC002000042792;7.79074;175;2;0;2;10
2021-01-12;INC002000042793;7.72823;115;2;0;1;9
2021-01-12;INC002000042794;13.6573;154;1;0;4;10
2021-01-12;INC002000042795;10.6437;15;2;1;1;11
2021-01-12;INC002000042796;13.6156;43;1;0;4;9
2021-01-12;INC002000042797;8.60597;68;1;0;4;9
2021-01-12;INC002000042798;23.6039;109;2;0;4;10
2021-01-12;INC002000042799;9.56237;39;2;2;1;10
2021-01-12;INC002000042800;23.5622;172;1;2;4;9
2021-01-11;INC002000042802;30.3246;63;1;0;4;10
2021-01-11;INC002000042803;22.3242;63;1;0;4;10
2021-01-11;INC002000042804;24.3236;63;1;0;4;10
2021-01-11;INC002000042805;8.31744;129;1;0;1;9
2021-01-11;INC002000042806;10.2697;68;2;2;4;10
2021-01-11;INC002000042807;12.2626;63;2;0;1;10
2021-01-11;INC002000042808;8.2584;175;2;0;2;10
2021-01-11;INC002000042809;28.2231;47;2;2;1;10
2021-01-11;INC002000042810;8.21631;175;1;0;4;9
2021-01-11;INC002000042811;44.1817;63;1;0;4;10
2021-01-11;INC002000042812;11.1545;151;1;2;1;10
2021-01-12;INC002000042814;8.07616;146;1;0;4;9
2021-01-12;INC002000042815;7.83758;72;2;2;1;9
2021-01-12;INC002000042816;7.76794;146;2;0;4;10
2021-01-12;INC002000042818;8.73679;14;1;0;4;9
2021-01-12;INC002000042819;7.72767;148;2;2;1;10
2021-01-12;INC002000042820;15.725;129;1;0;4;9
2021-01-12;INC002000042821;7.72282;25;2;0;1;10
2021-01-12;INC002000042822;8.714;47;2;2;4;10
2021-01-12;INC002000042823;7.71266;68;1;0;4;9
2021-01-12;INC002000042824;7.7089;115;2;0;1;10
2021-01-12;INC002000042825;8.70681;27;1;0;4;9
2021-01-12;INC002000042826;7.70594;165;1;2;4;9
2021-01-12;INC002000042827;7.70216;68;2;2;4;10
2021-01-12;INC002000042828;7.69987;68;1;0;4;9
2021-01-12;INC002000042829;7.69924;108;2;0;4;10
2021-01-12;INC002000042830;7.6823;43;1;0;4;9
2021-01-12;INC002000042832;10.6814;15;2;1;1;11
2021-01-12;INC002000042833;8.68012;47;2;2;4;10
2021-01-12;INC002000042834;7.67766;14;1;0;2;9
2021-01-12;INC002000042835;7.66116;157;1;0;4;9
2021-01-12;INC002000042836;7.66088;47;1;2;1;9
2021-01-12;INC002000042837;7.66057;39;1;2;1;9
2021-01-12;INC002000042838;34.6591;172;1;2;4;10
2021-01-12;INC002000042839;9.65774;43;1;0;4;9
2021-01-12;INC002000042840;7.64819;129;2;2;1;10
2021-01-12;INC002000042841;8.6456;47;2;2;4;10
2021-01-12;INC002000042842;20.6331;109;2;0;2;10
2021-01-12;INC002000042843;104.673;47;1;2;4;10
2021-01-12;INC002000042844;9.62982;47;1;1;1;11
2021-01-12;INC002000042845;0.0128819;15;1;2;4;9
2021-01-12;INC002000042846;13.6249;63;1;0;4;9
2021-01-12;INC002000042847;7.62339;47;1;2;4;9
2021-01-12;INC002000042848;9.62247;159;1;0;4;9
2021-01-12;INC002000042849;7.62216;31;1;0;4;9
2021-01-12;INC002000042850;7.6206;53;2;2;1;10
2021-01-12;INC002000042851;8.60249;47;1;2;4;9
2021-01-12;INC002000042852;8.60036;175;1;0;4;9
2021-01-12;INC002000042853;8.60024;31;1;0;4;9
2021-01-12;INC002000042854;16.5965;109;2;0;4;10
2021-01-12;INC002000042855;7.59309;101;2;0;1;10
2021-01-12;INC002000042856;7.59134;103;2;0;1;10
2021-01-12;INC002000042857;7.5908;31;2;0;1;10
2021-01-12;INC002000042858;7.57934;47;1;2;4;9
2021-01-12;INC002000042859;7.56563;159;1;0;4;9
2021-01-12;INC002000042860;13.5634;47;2;2;1;10
2021-01-12;INC002000042861;7.56286;11;1;0;2;9
2021-01-12;INC002000042862;8.51877;68;1;0;4;9
2021-01-12;INC002000042863;41.5159;124;1;0;4;9
2021-01-12;INC002000042864;8.51037;68;1;0;4;9
2021-01-12;INC002000042865;9.48299;60;1;0;4;9
2021-01-12;INC002000042866;9.47446;21;1;0;4;9
2021-01-12;INC002000042867;13.4671;151;1;2;1;10
2021-01-12;INC002000042868;8.46471;129;2;2;4;10
2021-01-12;INC002000042869;9.46244;109;1;0;1;9
2021-01-12;INC002000042870;7.45484;41;2;2;1;10
2021-01-12;INC002000042871;15.4535;129;1;0;4;9
2021-01-12;INC002000042872;10.4427;53;1;2;1;10
2021-01-12;INC002000042873;8.43918;162;1;2;4;9
2021-01-12;INC002000042874;7.4323;115;2;0;1;9
